haulid,lengthclass,sppLatin,numlengthclass,year,latitudestart,longitudestart
t60163327324,smalljuv,balistes capriscus,0,2016,34.48,-75.89
t60163119324,adult,balistes capriscus,0,2016,30.48,-80.19
t60163119324,largejuv,balistes capriscus,0,2016,30.48,-80.19
t60163119324,smalljuv,balistes capriscus,0,2016,30.48,-80.19
t60163328324,adult,balistes capriscus,0,2016,34.48,-75.9
t60163328324,largejuv,balistes capriscus,0,2016,34.48,-75.9
t60163328324,smalljuv,balistes capriscus,0,2016,34.48,-75.9
t60134388324,adult,balistes capriscus,0,2013,31.58,-80.81
t60134388324,largejuv,balistes capriscus,0,2013,31.58,-80.81
t60134388324,smalljuv,balistes capriscus,0,2013,31.58,-80.81
t60113540324,adult,balistes capriscus,0,2011,31.59,-80.76
t60113540324,largejuv,balistes capriscus,0,2011,31.59,-80.76
t60113540324,smalljuv,balistes capriscus,0,2011,31.59,-80.76
p05940292324,adult,balistes capriscus,0,1994,32.35,-79.05
p05940292324,largejuv,balistes capriscus,0,1994,32.35,-79.05
p05940292324,smalljuv,balistes capriscus,0,1994,32.35,-79.05
p05971333324,adult,balistes capriscus,0,1997,32.07,-79.4
p05971333324,largejuv,balistes capriscus,0,1997,32.07,-79.4
p05971333324,smalljuv,balistes capriscus,0,1997,32.07,-79.4
t60101078324,adult,balistes capriscus,0,2010,31.25,-80.75
t60101078324,largejuv,balistes capriscus,0,2010,31.25,-80.75
t60101078324,smalljuv,balistes capriscus,0,2010,31.25,-80.75
t60163390324,adult,balistes capriscus,0,2016,34.86,-75.53
t60163390324,largejuv,balistes capriscus,0,2016,34.86,-75.53
t60163390324,smalljuv,balistes capriscus,0,2016,34.86,-75.53
p05001270324,adult,balistes capriscus,0,2000,32.48,-78.82
p05001270324,largejuv,balistes capriscus,0,2000,32.48,-78.82
p05001270324,smalljuv,balistes capriscus,0,2000,32.48,-78.82
t60153224324,adult,balistes capriscus,0,2015,29.91,-80.29
t60153224324,largejuv,balistes capriscus,0,2015,29.91,-80.29
t60153224324,smalljuv,balistes capriscus,0,2015,29.91,-80.29
t60143829324,adult,balistes capriscus,0,2014,33.76,-76.98
t60143829324,largejuv,balistes capriscus,0,2014,33.76,-76.98
t60143829324,smalljuv,balistes capriscus,0,2014,33.76,-76.98
t60163384324,adult,balistes capriscus,0,2016,34.87,-75.53
t60163384324,largejuv,balistes capriscus,0,2016,34.87,-75.53
t60163384324,smalljuv,balistes capriscus,0,2016,34.87,-75.53
p05090618061,adult,balistes capriscus,0,2009,32.08,-79.24
p05090618061,largejuv,balistes capriscus,0,2009,32.08,-79.24
p05090618061,smalljuv,balistes capriscus,0,2009,32.08,-79.24
p05150792061,adult,balistes capriscus,0,2015,32.55,-78.56
p05150792061,largejuv,balistes capriscus,0,2015,32.55,-78.56
p05150792061,smalljuv,balistes capriscus,0,2015,32.55,-78.56
t60113542324,adult,balistes capriscus,0,2011,31.58,-80.76
t60113542324,largejuv,balistes capriscus,0,2011,31.58,-80.76
t60113542324,smalljuv,balistes capriscus,0,2011,31.58,-80.76
t60100364324,adult,balistes capriscus,0,2010,29.86,-80.29
t60100364324,largejuv,balistes capriscus,0,2010,29.86,-80.29
t60100364324,smalljuv,balistes capriscus,0,2010,29.86,-80.29
t60164112324,adult,balistes capriscus,0,2016,28.88,-80.27
t60164112324,largejuv,balistes capriscus,0,2016,28.88,-80.27
t60164112324,smalljuv,balistes capriscus,0,2016,28.88,-80.27
p05940259324,adult,balistes capriscus,0,1994,32.28,-79.16
p05940259324,largejuv,balistes capriscus,0,1994,32.28,-79.16
p05940259324,smalljuv,balistes capriscus,0,1994,32.28,-79.16
p05011168324,adult,balistes capriscus,0,2001,29.86,-80.55
p05011168324,largejuv,balistes capriscus,0,2001,29.86,-80.55
p05011168324,smalljuv,balistes capriscus,0,2001,29.86,-80.55
p05070321061,adult,balistes capriscus,0,2007,30.03,-80.28
p05070321061,largejuv,balistes capriscus,0,2007,30.03,-80.28
p05070321061,smalljuv,balistes capriscus,0,2007,30.03,-80.28
p05080351324,adult,balistes capriscus,0,2008,32.86,-78.26
p05080351324,largejuv,balistes capriscus,0,2008,32.86,-78.26
p05080351324,smalljuv,balistes capriscus,0,2008,32.86,-78.26
t60143988324,adult,balistes capriscus,0,2014,29.35,-80.46
t60143988324,largejuv,balistes capriscus,0,2014,29.35,-80.46
t60143988324,smalljuv,balistes capriscus,0,2014,29.35,-80.46
t60164125324,adult,balistes capriscus,0,2016,29.22,-80.69
t60164125324,largejuv,balistes capriscus,0,2016,29.22,-80.69
t60164125324,smalljuv,balistes capriscus,0,2016,29.22,-80.69
p05960320324,adult,balistes capriscus,0,1996,32.71,-78.54
p05960320324,largejuv,balistes capriscus,0,1996,32.71,-78.54
p05960320324,smalljuv,balistes capriscus,0,1996,32.71,-78.54
t60101282324,adult,balistes capriscus,0,2010,29.74,-80.46
t60101282324,largejuv,balistes capriscus,0,2010,29.74,-80.46
t60101282324,smalljuv,balistes capriscus,0,2010,29.74,-80.46
t60100326324,adult,balistes capriscus,0,2010,29.93,-80.29
t60100326324,largejuv,balistes capriscus,0,2010,29.93,-80.29
t60100326324,smalljuv,balistes capriscus,0,2010,29.93,-80.29
p05971409324,adult,balistes capriscus,0,1997,30.02,-80.28
p05971409324,largejuv,balistes capriscus,0,1997,30.02,-80.28
p05971409324,smalljuv,balistes capriscus,0,1997,30.02,-80.28
p05991168324,adult,balistes capriscus,0,1999,30.4,-80.21
p05991168324,largejuv,balistes capriscus,0,1999,30.4,-80.21
p05991168324,smalljuv,balistes capriscus,0,1999,30.4,-80.21
p05001285324,adult,balistes capriscus,0,2000,31.25,-79.88
p05001285324,largejuv,balistes capriscus,0,2000,31.25,-79.88
p05001285324,smalljuv,balistes capriscus,0,2000,31.25,-79.88
p05001332324,adult,balistes capriscus,0,2000,29.91,-80.28
p05001332324,largejuv,balistes capriscus,0,2000,29.91,-80.28
p05001332324,smalljuv,balistes capriscus,0,2000,29.91,-80.28
p05100648324,adult,balistes capriscus,0,2010,32.46,-78.94
p05100648324,largejuv,balistes capriscus,0,2010,32.46,-78.94
p05100648324,smalljuv,balistes capriscus,0,2010,32.46,-78.94
t60101121324,adult,balistes capriscus,0,2010,30.57,-80.16
t60101121324,largejuv,balistes capriscus,0,2010,30.57,-80.16
t60101121324,smalljuv,balistes capriscus,0,2010,30.57,-80.16
t60101125324,adult,balistes capriscus,0,2010,30.59,-80.15
t60101125324,largejuv,balistes capriscus,0,2010,30.59,-80.15
t60101125324,smalljuv,balistes capriscus,0,2010,30.59,-80.15
p05050124324,adult,balistes capriscus,0,2005,28.97,-80.18
p05050124324,largejuv,balistes capriscus,0,2005,28.97,-80.18
p05050124324,smalljuv,balistes capriscus,0,2005,28.97,-80.18
p05050129324,adult,balistes capriscus,0,2005,28.95,-80.18
p05050129324,largejuv,balistes capriscus,0,2005,28.95,-80.18
p05050129324,smalljuv,balistes capriscus,0,2005,28.95,-80.18
p05080160324,adult,balistes capriscus,0,2008,30.01,-80.28
p05080160324,largejuv,balistes capriscus,0,2008,30.01,-80.28
p05080160324,smalljuv,balistes capriscus,0,2008,30.01,-80.28
p05090340324,adult,balistes capriscus,0,2009,32.96,-78.75
p05090340324,largejuv,balistes capriscus,0,2009,32.96,-78.75
p05090340324,smalljuv,balistes capriscus,0,2009,32.96,-78.75
p05090611324,adult,balistes capriscus,0,2009,31.54,-79.73
p05090611324,largejuv,balistes capriscus,0,2009,31.54,-79.73
p05090611324,smalljuv,balistes capriscus,0,2009,31.54,-79.73
p05090612324,adult,balistes capriscus,0,2009,31.54,-79.73
p05090612324,largejuv,balistes capriscus,0,2009,31.54,-79.73
p05090612324,smalljuv,balistes capriscus,0,2009,31.54,-79.73
p05100362061,adult,balistes capriscus,0,2010,32.46,-78.93
p05100362061,largejuv,balistes capriscus,0,2010,32.46,-78.93
p05100362061,smalljuv,balistes capriscus,0,2010,32.46,-78.93
p05001287324,adult,balistes capriscus,0,2000,31.25,-79.88
p05001287324,largejuv,balistes capriscus,0,2000,31.25,-79.88
p05001287324,smalljuv,balistes capriscus,0,2000,31.25,-79.88
p05100566324,adult,balistes capriscus,0,2010,32.79,-78.79
p05100566324,largejuv,balistes capriscus,0,2010,32.79,-78.79
p05100566324,smalljuv,balistes capriscus,0,2010,32.79,-78.79
p05150598324,adult,balistes capriscus,0,2015,34.17,-76.15
p05150598324,largejuv,balistes capriscus,0,2015,34.17,-76.15
p05150598324,smalljuv,balistes capriscus,0,2015,34.17,-76.15
p05160187324,adult,balistes capriscus,0,2016,32.45,-78.94
p05160187324,largejuv,balistes capriscus,0,2016,32.45,-78.94
p05160187324,smalljuv,balistes capriscus,0,2016,32.45,-78.94
p05020086324,adult,balistes capriscus,0,2002,30.03,-80.28
p05020086324,largejuv,balistes capriscus,0,2002,30.03,-80.28
p05020086324,smalljuv,balistes capriscus,0,2002,30.03,-80.28
p05100652324,adult,balistes capriscus,0,2010,32.44,-78.96
p05100652324,largejuv,balistes capriscus,0,2010,32.44,-78.96
p05100652324,smalljuv,balistes capriscus,0,2010,32.44,-78.96
t60101129324,adult,balistes capriscus,0,2010,30.4,-80.22
t60101129324,largejuv,balistes capriscus,0,2010,30.4,-80.22
t60101129324,smalljuv,balistes capriscus,0,2010,30.4,-80.22
t60113309324,adult,balistes capriscus,0,2011,29.85,-80.29
t60113309324,largejuv,balistes capriscus,0,2011,29.85,-80.29
t60113309324,smalljuv,balistes capriscus,0,2011,29.85,-80.29
p05020065324,adult,balistes capriscus,0,2002,28.97,-80.18
p05020065324,largejuv,balistes capriscus,0,2002,28.97,-80.18
p05020065324,smalljuv,balistes capriscus,0,2002,28.97,-80.18
p05100577324,adult,balistes capriscus,0,2010,32.91,-78.22
p05100577324,largejuv,balistes capriscus,0,2010,32.91,-78.22
p05100577324,smalljuv,balistes capriscus,0,2010,32.91,-78.22
t60113521324,adult,balistes capriscus,0,2011,31.74,-80.22
t60113521324,largejuv,balistes capriscus,0,2011,31.74,-80.22
t60113521324,smalljuv,balistes capriscus,0,2011,31.74,-80.22
t60134279324,adult,balistes capriscus,0,2013,29.93,-80.52
t60134279324,largejuv,balistes capriscus,0,2013,29.93,-80.52
t60134279324,smalljuv,balistes capriscus,0,2013,29.93,-80.52
t60154034324,adult,balistes capriscus,0,2015,29.87,-80.29
t60154034324,largejuv,balistes capriscus,0,2015,29.87,-80.29
t60154034324,smalljuv,balistes capriscus,0,2015,29.87,-80.29
p05070307324,adult,balistes capriscus,0,2007,30.42,-80.21
p05070307324,largejuv,balistes capriscus,0,2007,30.42,-80.21
p05070307324,smalljuv,balistes capriscus,0,2007,30.42,-80.21
p05080038324,adult,balistes capriscus,0,2008,32.45,-78.94
p05080038324,largejuv,balistes capriscus,0,2008,32.45,-78.94
p05080038324,smalljuv,balistes capriscus,0,2008,32.45,-78.94
p05130698324,adult,balistes capriscus,0,2013,33.27,-77.83
p05130698324,largejuv,balistes capriscus,0,2013,33.27,-77.83
p05130698324,smalljuv,balistes capriscus,0,2013,33.27,-77.83
t60143157324,adult,balistes capriscus,0,2014,29.76,-80.45
t60143157324,largejuv,balistes capriscus,0,2014,29.76,-80.45
t60143157324,smalljuv,balistes capriscus,0,2014,29.76,-80.45
t60100204324,adult,balistes capriscus,0,2010,30,-80.28
t60100204324,largejuv,balistes capriscus,0,2010,30,-80.28
t60100204324,smalljuv,balistes capriscus,0,2010,30,-80.28
t60113427324,adult,balistes capriscus,0,2011,30.4,-80.22
t60113427324,largejuv,balistes capriscus,0,2011,30.4,-80.22
t60113427324,smalljuv,balistes capriscus,0,2011,30.4,-80.22
t60143329324,adult,balistes capriscus,0,2014,30.02,-80.54
t60143329324,largejuv,balistes capriscus,0,2014,30.02,-80.54
t60143329324,smalljuv,balistes capriscus,0,2014,30.02,-80.54
p05040172324,adult,balistes capriscus,0,2004,31.27,-79.87
p05040172324,largejuv,balistes capriscus,0,2004,31.27,-79.87
p05040172324,smalljuv,balistes capriscus,0,2004,31.27,-79.87
t60101289324,adult,balistes capriscus,0,2010,29.73,-80.45
t60101289324,largejuv,balistes capriscus,0,2010,29.73,-80.45
t60101289324,smalljuv,balistes capriscus,0,2010,29.73,-80.45
t60113104324,adult,balistes capriscus,0,2011,29.3,-80.39
t60113104324,largejuv,balistes capriscus,0,2011,29.3,-80.39
t60113104324,smalljuv,balistes capriscus,0,2011,29.3,-80.39
p05110523324,adult,balistes capriscus,0,2011,32.85,-78.27
p05110523324,largejuv,balistes capriscus,0,2011,32.85,-78.27
p05110523324,smalljuv,balistes capriscus,0,2011,32.85,-78.27
p05140337324,adult,balistes capriscus,0,2014,32.45,-78.95
p05140337324,largejuv,balistes capriscus,0,2014,32.45,-78.95
p05140337324,smalljuv,balistes capriscus,0,2014,32.45,-78.95
t60153280324,adult,balistes capriscus,0,2015,29.17,-80.56
t60153280324,largejuv,balistes capriscus,0,2015,29.17,-80.56
t60153280324,smalljuv,balistes capriscus,0,2015,29.17,-80.56
p05150600324,adult,balistes capriscus,0,2015,34.16,-76.15
p05150600324,largejuv,balistes capriscus,0,2015,34.16,-76.15
p05150600324,smalljuv,balistes capriscus,0,2015,34.16,-76.15
t60128249324,adult,balistes capriscus,0,2012,34.61,-75.8
t60128249324,largejuv,balistes capriscus,0,2012,34.61,-75.8
t60128249324,smalljuv,balistes capriscus,0,2012,34.61,-75.8
t60133340324,adult,balistes capriscus,0,2013,29.91,-80.53
t60133340324,largejuv,balistes capriscus,0,2013,29.91,-80.53
t60133340324,smalljuv,balistes capriscus,0,2013,29.91,-80.53
t60133377324,adult,balistes capriscus,0,2013,29.75,-80.47
t60133377324,largejuv,balistes capriscus,0,2013,29.75,-80.47
t60133377324,smalljuv,balistes capriscus,0,2013,29.75,-80.47
t60163824324,adult,balistes capriscus,0,2016,29.76,-80.45
t60163824324,largejuv,balistes capriscus,0,2016,29.76,-80.45
t60163824324,smalljuv,balistes capriscus,0,2016,29.76,-80.45
p05971013324,adult,balistes capriscus,0,1997,32.28,-79.16
p05971013324,largejuv,balistes capriscus,0,1997,32.28,-79.16
p05971013324,smalljuv,balistes capriscus,0,1997,32.28,-79.16
t60113350324,adult,balistes capriscus,0,2011,29.74,-80.45
t60113350324,largejuv,balistes capriscus,0,2011,29.74,-80.45
t60113350324,smalljuv,balistes capriscus,0,2011,29.74,-80.45
t60123332324,adult,balistes capriscus,0,2012,30.58,-80.16
t60123332324,largejuv,balistes capriscus,0,2012,30.58,-80.16
t60123332324,smalljuv,balistes capriscus,0,2012,30.58,-80.16
p05120513324,adult,balistes capriscus,0,2012,32.86,-78.25
p05120513324,largejuv,balistes capriscus,0,2012,32.86,-78.25
p05120513324,smalljuv,balistes capriscus,0,2012,32.86,-78.25
t60154115324,adult,balistes capriscus,0,2015,30.08,-80.28
t60154115324,largejuv,balistes capriscus,0,2015,30.08,-80.28
t60154115324,smalljuv,balistes capriscus,0,2015,30.08,-80.28
t60154128324,adult,balistes capriscus,0,2015,29.91,-80.54
t60154128324,largejuv,balistes capriscus,0,2015,29.91,-80.54
t60154128324,smalljuv,balistes capriscus,0,2015,29.91,-80.54
p05090606324,adult,balistes capriscus,0,2009,31.51,-79.72
p05090606324,largejuv,balistes capriscus,0,2009,31.51,-79.72
p05090606324,smalljuv,balistes capriscus,0,2009,31.51,-79.72
t60134242324,adult,balistes capriscus,0,2013,30.07,-80.28
t60134242324,largejuv,balistes capriscus,0,2013,30.07,-80.28
t60134242324,smalljuv,balistes capriscus,0,2013,30.07,-80.28
t60143333324,adult,balistes capriscus,0,2014,30.57,-80.16
t60143333324,largejuv,balistes capriscus,0,2014,30.57,-80.16
t60143333324,smalljuv,balistes capriscus,0,2014,30.57,-80.16
p05160631324,adult,balistes capriscus,0,2016,33.22,-77.31
p05160631324,largejuv,balistes capriscus,0,2016,33.22,-77.31
p05160631324,smalljuv,balistes capriscus,0,2016,33.22,-77.31
t60101257324,adult,balistes capriscus,0,2010,29.77,-80.46
t60101257324,largejuv,balistes capriscus,0,2010,29.77,-80.46
t60101257324,smalljuv,balistes capriscus,0,2010,29.77,-80.46
t60134239324,adult,balistes capriscus,0,2013,30.09,-80.27
t60134239324,largejuv,balistes capriscus,0,2013,30.09,-80.27
t60134239324,smalljuv,balistes capriscus,0,2013,30.09,-80.27
t60154059324,adult,balistes capriscus,0,2015,30.59,-80.15
t60154059324,largejuv,balistes capriscus,0,2015,30.59,-80.15
t60154059324,smalljuv,balistes capriscus,0,2015,30.59,-80.15
t60153559324,adult,balistes capriscus,0,2015,34.58,-75.78
t60153559324,largejuv,balistes capriscus,0,2015,34.58,-75.78
t60153559324,smalljuv,balistes capriscus,0,2015,34.58,-75.78
p05150470324,adult,balistes capriscus,0,2015,31.74,-80.23
p05150470324,largejuv,balistes capriscus,0,2015,31.74,-80.23
p05150470324,smalljuv,balistes capriscus,0,2015,31.74,-80.23
p05150666324,adult,balistes capriscus,0,2015,32.79,-78.65
p05150666324,largejuv,balistes capriscus,0,2015,32.79,-78.65
p05150666324,smalljuv,balistes capriscus,0,2015,32.79,-78.65
t60123113324,adult,balistes capriscus,0,2012,29.73,-80.45
t60123113324,largejuv,balistes capriscus,0,2012,29.73,-80.45
t60123113324,smalljuv,balistes capriscus,0,2012,29.73,-80.45
t60128276324,adult,balistes capriscus,0,2012,34.92,-75.47
t60128276324,largejuv,balistes capriscus,0,2012,34.92,-75.47
t60128276324,smalljuv,balistes capriscus,0,2012,34.92,-75.47
p05140336324,adult,balistes capriscus,0,2014,32.45,-78.94
p05140336324,largejuv,balistes capriscus,0,2014,32.45,-78.94
p05140336324,smalljuv,balistes capriscus,0,2014,32.45,-78.94
t60144151324,adult,balistes capriscus,0,2014,30.63,-80.21
t60144151324,largejuv,balistes capriscus,0,2014,30.63,-80.21
t60144151324,smalljuv,balistes capriscus,0,2014,30.63,-80.21
t60163597324,adult,balistes capriscus,0,2016,33.75,-76.97
t60163597324,largejuv,balistes capriscus,0,2016,33.75,-76.97
t60163597324,smalljuv,balistes capriscus,0,2016,33.75,-76.97
p05981139324,adult,balistes capriscus,0,1998,32.27,-79.16
p05981139324,largejuv,balistes capriscus,0,1998,32.27,-79.16
p05981139324,smalljuv,balistes capriscus,0,1998,32.27,-79.16
t60133006324,adult,balistes capriscus,0,2013,29.77,-80.43
t60133006324,largejuv,balistes capriscus,0,2013,29.77,-80.43
t60133006324,smalljuv,balistes capriscus,0,2013,29.77,-80.43
t60134270324,adult,balistes capriscus,0,2013,29.95,-80.28
t60134270324,largejuv,balistes capriscus,0,2013,29.95,-80.28
t60134270324,smalljuv,balistes capriscus,0,2013,29.95,-80.28
t60143512324,adult,balistes capriscus,0,2014,33.8,-76.58
t60143512324,largejuv,balistes capriscus,0,2014,33.8,-76.58
t60143512324,smalljuv,balistes capriscus,0,2014,33.8,-76.58
t60163519324,adult,balistes capriscus,0,2016,33.63,-76.83
t60163519324,largejuv,balistes capriscus,0,2016,33.63,-76.83
t60163519324,smalljuv,balistes capriscus,0,2016,33.63,-76.83
t60163865324,adult,balistes capriscus,0,2016,30.91,-80.6
t60163865324,largejuv,balistes capriscus,0,2016,30.91,-80.6
t60163865324,smalljuv,balistes capriscus,0,2016,30.91,-80.6
p05060016324,adult,balistes capriscus,0,2006,30.44,-80.21
p05060016324,largejuv,balistes capriscus,0,2006,30.44,-80.21
p05060016324,smalljuv,balistes capriscus,0,2006,30.44,-80.21
t60123496324,adult,balistes capriscus,0,2012,30.43,-80.21
t60123496324,largejuv,balistes capriscus,0,2012,30.43,-80.21
t60123496324,smalljuv,balistes capriscus,0,2012,30.43,-80.21
t60163381324,adult,balistes capriscus,0,2016,34.87,-75.51
t60163381324,largejuv,balistes capriscus,0,2016,34.87,-75.51
t60163381324,smalljuv,balistes capriscus,0,2016,34.87,-75.51
t60134249324,adult,balistes capriscus,0,2013,30.02,-80.28
t60134249324,largejuv,balistes capriscus,0,2013,30.02,-80.28
t60134249324,smalljuv,balistes capriscus,0,2013,30.02,-80.28
t60143231324,adult,balistes capriscus,0,2014,29.93,-80.29
t60143231324,largejuv,balistes capriscus,0,2014,29.93,-80.29
t60143231324,smalljuv,balistes capriscus,0,2014,29.93,-80.29
t60123110324,adult,balistes capriscus,0,2012,29.75,-80.45
t60123110324,largejuv,balistes capriscus,0,2012,29.75,-80.45
t60123110324,smalljuv,balistes capriscus,0,2012,29.75,-80.45
t60143524324,adult,balistes capriscus,0,2014,33.74,-76.77
t60143524324,largejuv,balistes capriscus,0,2014,33.74,-76.77
t60143524324,smalljuv,balistes capriscus,0,2014,33.74,-76.77
t60154047324,adult,balistes capriscus,0,2015,30.48,-80.21
t60154047324,largejuv,balistes capriscus,0,2015,30.48,-80.21
t60154047324,smalljuv,balistes capriscus,0,2015,30.48,-80.21
p05150675324,adult,balistes capriscus,0,2015,32.78,-78.65
p05150675324,largejuv,balistes capriscus,0,2015,32.78,-78.65
p05150675324,smalljuv,balistes capriscus,0,2015,32.78,-78.65
t60123670324,adult,balistes capriscus,0,2012,30.23,-80.46
t60123670324,largejuv,balistes capriscus,0,2012,30.23,-80.46
t60123670324,smalljuv,balistes capriscus,0,2012,30.23,-80.46
p05150623324,adult,balistes capriscus,0,2015,33.47,-77.1
